0.057447	0.053071	0.053666	0.053317	0.055767	0.063087	0.058117	0.055180	0.054454	0.052012	0.052509	0.054407	0.055319	0.055168	0.055046	0.055708	0.051358	0.070162	0.053954	0.053499	0.054913	0.055015	0.051448	0.056097	0.055854	0.055721	0.053875	0.056196	0.053782	0.054407	0.054671	0.052779	0.054799	0.054948	0.054600	0.054277	0.055546	0.052636	0.055215	0.067216	0.055546	0.055710	0.067418	0.055972	0.054791	0.057965	0.056378	0.056617	0.054110	0.064318	0.055498	0.056719	0.067735	0.063123	0.055565	0.055648	0.049284	0.054700	0.052767	0.061192	0.063372	0.055423	0.058110	0.063526	0.058779	0.066236	0.055916	0.055237	0.055222	0.057937	0.056495	0.071991	0.055875	0.055948	0.062092	0.060790	0.055879	0.057669	0.068563	0.070022	0.055644	0.068821	0.062047	0.054967	0.054339	0.052740	0.062767	0.054342	0.062218	0.071718	0.053159	0.054610	0.055596	0.056805	0.057929	0.055474	0.055570	0.063907	0.055580	0.058631	0.057750	0.060362	0.046603	0.057012	0.051668	0.054447	0.056719	0.058621	0.054554	0.054918	0.055497	0.055816	0.055993	0.055064	0.051113	0.061349	0.049980	0.068376	0.059264	0.063072	0.057282	0.055352	0.055689	0.053557	0.054896	0.055481	0.072078	0.054977	0.051830	0.065196	0.051423	0.056682	0.063371	0.056826	0.054928	0.065862	0.061054	0.056479	0.054897	0.062503	0.056167	0.056891	0.059199	0.057160	0.063406	0.062804	0.055930	0.054682	0.058741	0.053350	0.055341	0.056147	0.055867	0.064292	0.056251	0.053036	0.062739	0.056123	0.061860	0.059084	0.054291	0.056912	0.053265	0.055491	0.059336	0.054336	0.059073	0.055611	0.055327	0.055984	0.056319	0.056250	0.056551	0.054875	0.056037	0.064457	0.057607	0.053213	0.065618	0.060283	0.054018	0.057984	0.053829	0.053797	0.055348	0.055949	0.056564	0.059915	0.056672	0.062715	0.057385	0.051157	0.056016	0.055912	0.057134	0.058571	0.059825	0.057356	0.055750	0.052624	0.052310	0.059066	0.054621	0.051944	0.055364	0.054187	0.057888	0.053108	0.057367	0.054776	0.058635	0.060209	0.059809	0.055911	0.056907	0.055668	0.055432	0.065335	0.051423	0.062007	0.055990	0.057001	0.055083	0.071262	0.059109	0.053274	0.054517	0.055618	0.055466	0.055133	0.057800	0.055039	0.052357	0.054378	0.071271	0.056148	0.055806	0.054958	0.056949	0.057581	0.055879	0.056670	0.060523	0.056180	0.056116	0.065488	0.055990	0.054958	0.051181	0.053793	0.057874	0.055594	0.055507	0.055819	0.056105	0.055562	0.070211	0.055570	0.057218	0.069787	0.056374	0.052311	0.052047	0.054141	0.050873	0.056080	0.067319	0.055439	0.054775
0.061075	0.078849	0.059635	0.061810	0.062631	0.058008	0.060305	0.061534	0.064140	0.081104	0.064783	0.062422	0.061487	0.064916	0.062318	0.062819	0.082339	0.051597	0.061883	0.061205	0.061749	0.062150	0.063106	0.061162	0.061398	0.062539	0.061678	0.061727	0.069181	0.066066	0.063177	0.065994	0.061968	0.061846	0.061174	0.065303	0.061854	0.062792	0.064089	0.056017	0.061621	0.062347	0.056680	0.061007	0.061471	0.061766	0.061037	0.060354	0.064447	0.057875	0.061755	0.063157	0.053934	0.057540	0.063174	0.062055	0.068853	0.063066	0.062730	0.058318	0.056775	0.062029	0.060421	0.058143	0.059900	0.061902	0.061990	0.063906	0.065854	0.061342	0.060932	0.054141	0.062046	0.061704	0.059552	0.065322	0.062074	0.062327	0.055395	0.054018	0.062125	0.055028	0.060400	0.066031	0.083582	0.071752	0.056569	0.077178	0.058376	0.055109	0.064373	0.071524	0.062621	0.061029	0.059543	0.062086	0.057795	0.057709	0.060302	0.059548	0.058916	0.058717	0.091332	0.063756	0.062583	0.060902	0.062129	0.060537	0.066147	0.065089	0.062265	0.062134	0.061604	0.065309	0.083784	0.058010	0.084680	0.055211	0.059433	0.057473	0.060767	0.062597	0.065631	0.062998	0.061075	0.061925	0.052517	0.065412	0.063135	0.056476	0.068805	0.062038	0.056692	0.060879	0.061793	0.056229	0.058912	0.061695	0.063082	0.057630	0.061912	0.062926	0.058884	0.061520	0.056787	0.056742	0.062045	0.087981	0.060976	0.069048	0.057875	0.061088	0.061642	0.056235	0.061385	0.074763	0.057880	0.061301	0.056804	0.060077	0.062453	0.060538	0.062762	0.061079	0.061140	0.057893	0.059823	0.060798	0.058612	0.061085	0.060690	0.060601	0.060623	0.062732	0.061865	0.065920	0.060182	0.065850	0.064146	0.059005	0.063589	0.059228	0.071361	0.078730	0.062139	0.061259	0.062191	0.058202	0.060213	0.055112	0.060586	0.067603	0.061633	0.061413	0.062258	0.059474	0.058959	0.062135	0.062503	0.065319	0.070622	0.059146	0.061679	0.066124	0.061943	0.064024	0.059804	0.075192	0.062350	0.062872	0.059567	0.059752	0.059133	0.061511	0.060431	0.061716	0.061534	0.054904	0.081879	0.057531	0.061643	0.060928	0.062471	0.062672	0.058032	0.074566	0.089655	0.064309	0.070110	0.063414	0.059961	0.061763	0.075226	0.067013	0.055298	0.061292	0.061083	0.061655	0.062444	0.059760	0.060857	0.061468	0.060468	0.060977	0.060841	0.056774	0.061982	0.062194	0.087141	0.061209	0.060627	0.061266	0.062591	0.062280	0.061021	0.065019	0.055148	0.063266	0.061034	0.053350	0.061219	0.060679	0.064987	0.065878	0.069204	0.061417	0.055628	0.061370	0.061521
0.049401	0.046919	0.058719	0.055980	0.049421	0.046024	0.048872	0.051803	0.049768	0.046439	0.052462	0.052670	0.049652	0.049155	0.050533	0.048627	0.045027	0.043971	0.053850	0.055464	0.051852	0.050613	0.057582	0.049654	0.049662	0.049512	0.050753	0.049310	0.048574	0.049065	0.050585	0.047642	0.052540	0.050923	0.054205	0.049881	0.050090	0.051989	0.049293	0.045552	0.050117	0.049612	0.045341	0.050411	0.047658	0.047423	0.049916	0.050452	0.049819	0.045096	0.050235	0.048591	0.045804	0.046785	0.049386	0.049859	0.047931	0.050176	0.051573	0.047505	0.046403	0.050343	0.048231	0.046603	0.049667	0.041881	0.049476	0.047708	0.047975	0.047054	0.048831	0.042449	0.049067	0.049669	0.044556	0.043923	0.049491	0.047919	0.044073	0.045376	0.049609	0.044413	0.047898	0.046828	0.040996	0.049602	0.046543	0.046526	0.046411	0.041856	0.047849	0.047620	0.048958	0.050522	0.050281	0.050516	0.057320	0.044960	0.051426	0.048577	0.049649	0.048058	0.049047	0.047604	0.060029	0.052106	0.049881	0.047675	0.049319	0.049284	0.049878	0.049719	0.049728	0.049187	0.045416	0.047573	0.046879	0.043524	0.048153	0.046242	0.049052	0.048864	0.048508	0.051700	0.050766	0.050453	0.043588	0.049332	0.048069	0.045799	0.047767	0.048991	0.045600	0.047541	0.049638	0.044144	0.046546	0.049269	0.049975	0.046621	0.049396	0.049127	0.048026	0.048458	0.045988	0.047612	0.049755	0.040495	0.047790	0.047368	0.058640	0.050025	0.049594	0.045685	0.050320	0.047734	0.045479	0.050056	0.047242	0.047519	0.049189	0.049378	0.051284	0.051598	0.049077	0.058450	0.048253	0.051611	0.055634	0.049205	0.050270	0.050545	0.049376	0.049678	0.049404	0.043607	0.049705	0.047965	0.043024	0.047727	0.048334	0.050292	0.047078	0.044635	0.049772	0.049248	0.048203	0.048054	0.050338	0.054167	0.049315	0.054186	0.049500	0.048674	0.047435	0.047514	0.047997	0.048292	0.049599	0.046887	0.044613	0.048260	0.054311	0.058473	0.050415	0.046564	0.048686	0.046755	0.049860	0.047981	0.048512	0.047217	0.047991	0.049685	0.050110	0.049815	0.049500	0.046073	0.046123	0.047379	0.049597	0.049220	0.049658	0.039811	0.056098	0.049045	0.041862	0.048431	0.048443	0.048708	0.047129	0.050254	0.049110	0.049506	0.043819	0.049653	0.050809	0.051585	0.047538	0.049264	0.050680	0.048865	0.045608	0.049568	0.049491	0.045667	0.049625	0.050974	0.044864	0.054302	0.047805	0.051513	0.049599	0.049637	0.049715	0.048355	0.043566	0.048689	0.049581	0.044827	0.049523	0.059272	0.056487	0.049395	0.053202	0.049422	0.045988	0.050939	0.053338
0.040075	0.040147	0.046695	0.047235	0.040727	0.036179	0.039487	0.042425	0.040688	0.039926	0.048001	0.046390	0.040775	0.041286	0.041580	0.040219	0.040554	0.032982	0.044810	0.046689	0.042615	0.041770	0.051969	0.040392	0.040573	0.040755	0.042227	0.040208	0.041805	0.041431	0.041595	0.040984	0.041916	0.042161	0.044742	0.041991	0.041271	0.044407	0.041019	0.035193	0.041313	0.040746	0.034522	0.040417	0.040104	0.037787	0.040102	0.039823	0.042220	0.034783	0.041064	0.037675	0.033555	0.035470	0.040572	0.040889	0.040497	0.041194	0.046367	0.037424	0.034899	0.041170	0.038629	0.036274	0.039877	0.032372	0.040510	0.039465	0.039572	0.036564	0.039374	0.031183	0.040450	0.041121	0.034269	0.035613	0.040501	0.038950	0.032953	0.032655	0.040826	0.034403	0.035499	0.039309	0.036187	0.043129	0.034963	0.040589	0.036644	0.030920	0.039963	0.041769	0.040254	0.039841	0.038278	0.040921	0.042054	0.034622	0.040057	0.038270	0.038682	0.037511	0.049390	0.038737	0.051202	0.038706	0.039638	0.037798	0.043268	0.040513	0.040732	0.040814	0.040432	0.041135	0.039729	0.035742	0.040356	0.033097	0.038690	0.035742	0.039800	0.040173	0.040891	0.041685	0.041896	0.041252	0.031537	0.040525	0.040287	0.034267	0.041842	0.039870	0.034733	0.038620	0.041035	0.033361	0.034216	0.040058	0.042666	0.036165	0.040361	0.041682	0.038380	0.039015	0.034503	0.036220	0.041448	0.037535	0.038189	0.039998	0.045700	0.040694	0.040369	0.034145	0.040730	0.041065	0.034147	0.040288	0.035342	0.037760	0.041239	0.039359	0.043974	0.041161	0.039922	0.043210	0.038445	0.041915	0.042206	0.040150	0.040070	0.040426	0.039085	0.041179	0.040293	0.038413	0.039726	0.040670	0.034344	0.037813	0.040983	0.039204	0.042239	0.040358	0.041298	0.038392	0.040161	0.037836	0.039721	0.037953	0.039668	0.050872	0.040516	0.038321	0.037244	0.037392	0.037788	0.038742	0.040808	0.040948	0.040279	0.038547	0.044516	0.053808	0.041325	0.039413	0.039068	0.042572	0.040932	0.040048	0.038914	0.036468	0.038279	0.040458	0.038706	0.040992	0.040881	0.035160	0.041992	0.036986	0.040520	0.039924	0.042070	0.033632	0.040543	0.040982	0.037744	0.040233	0.039998	0.040145	0.037667	0.041732	0.041914	0.041170	0.031988	0.040364	0.041029	0.041924	0.038486	0.038799	0.040694	0.039675	0.036166	0.040015	0.039938	0.035073	0.040613	0.042529	0.039641	0.044743	0.037779	0.041812	0.041014	0.040701	0.040391	0.039959	0.032556	0.039621	0.039219	0.034363	0.040264	0.049670	0.049014	0.042329	0.049796	0.040360	0.035526	0.041318	0.044069
0.056205	0.060397	0.054035	0.057142	0.058290	0.055536	0.055781	0.056302	0.057045	0.061388	0.060771	0.058366	0.057234	0.060101	0.056738	0.057709	0.062954	0.049369	0.056855	0.056565	0.056379	0.057038	0.060672	0.056096	0.056697	0.056908	0.057690	0.056507	0.059224	0.058316	0.056558	0.059966	0.055026	0.057026	0.056055	0.059399	0.056746	0.058181	0.057566	0.052244	0.056741	0.056698	0.052066	0.055214	0.061992	0.056704	0.055363	0.054062	0.059591	0.051900	0.056649	0.057563	0.049554	0.052417	0.056932	0.056780	0.061952	0.057841	0.059709	0.053626	0.050715	0.056522	0.055363	0.053228	0.056076	0.058497	0.057000	0.059463	0.058437	0.056704	0.056124	0.051410	0.057775	0.056993	0.055819	0.060230	0.056678	0.056431	0.051098	0.049117	0.056729	0.053171	0.055685	0.061238	0.065463	0.060741	0.050748	0.063579	0.053940	0.051308	0.064731	0.061503	0.057966	0.053923	0.052177	0.056138	0.052004	0.053082	0.053680	0.053997	0.053297	0.053461	0.066658	0.058003	0.060152	0.052439	0.055531	0.054855	0.058315	0.057133	0.056589	0.056608	0.056163	0.057234	0.064644	0.051366	0.061964	0.049975	0.054941	0.052687	0.055967	0.058085	0.060392	0.057626	0.056878	0.056718	0.049269	0.057740	0.062233	0.050529	0.063881	0.056782	0.052222	0.056745	0.058127	0.051183	0.051145	0.056324	0.059299	0.053264	0.056685	0.056621	0.054795	0.056256	0.051266	0.051930	0.057372	0.072779	0.056436	0.066101	0.051936	0.055962	0.056080	0.050875	0.055731	0.060150	0.052574	0.055471	0.051435	0.054536	0.063496	0.054778	0.059213	0.054781	0.054769	0.054040	0.054797	0.055537	0.052789	0.057480	0.054667	0.054775	0.054769	0.058045	0.056479	0.065544	0.054426	0.063671	0.059890	0.053893	0.061038	0.052949	0.071458	0.071324	0.057732	0.055509	0.056647	0.054383	0.054345	0.049507	0.055316	0.060482	0.056782	0.056373	0.055780	0.056745	0.053570	0.056745	0.056974	0.066384	0.068943	0.054314	0.056168	0.063018	0.056852	0.062201	0.054850	0.061962	0.055602	0.059736	0.054777	0.053433	0.054352	0.056503	0.052704	0.056711	0.057764	0.051280	0.068706	0.052916	0.057358	0.055897	0.058532	0.064917	0.051932	0.059108	0.065141	0.058339	0.058863	0.056910	0.057382	0.057240	0.059307	0.058258	0.049509	0.055976	0.055518	0.055794	0.056978	0.054216	0.054994	0.056629	0.056016	0.055615	0.055467	0.052661	0.056475	0.057413	0.061386	0.056642	0.055570	0.055321	0.057421	0.056649	0.056201	0.058369	0.051372	0.056739	0.054478	0.049940	0.056098	0.056785	0.060265	0.058353	0.061779	0.056432	0.051779	0.055851	0.056087
0.062853	0.058320	0.059260	0.058707	0.061408	0.070423	0.064015	0.060873	0.060309	0.056809	0.057847	0.060604	0.061046	0.060160	0.060503	0.061157	0.057180	0.082478	0.059576	0.059162	0.060567	0.060748	0.057520	0.062023	0.061596	0.061443	0.059638	0.061991	0.059414	0.060104	0.060443	0.058275	0.060633	0.060398	0.060263	0.059657	0.061354	0.058332	0.060853	0.075662	0.061214	0.061501	0.074802	0.061738	0.059203	0.063616	0.062191	0.062398	0.059649	0.073516	0.061172	0.062112	0.075175	0.071424	0.061297	0.061411	0.054277	0.060280	0.058616	0.068297	0.070866	0.060939	0.063903	0.069928	0.065901	0.076615	0.061494	0.060809	0.061185	0.064071	0.062410	0.080610	0.061469	0.062050	0.070934	0.062986	0.061671	0.063882	0.074346	0.075816	0.061420	0.077830	0.069720	0.060714	0.059891	0.058157	0.070497	0.059635	0.068373	0.080753	0.057144	0.060893	0.061137	0.062704	0.064832	0.061200	0.060579	0.073600	0.061736	0.065351	0.064618	0.066449	0.051210	0.062542	0.055950	0.059570	0.062305	0.064079	0.061468	0.060900	0.061287	0.061663	0.061741	0.060902	0.056297	0.067471	0.055893	0.079749	0.066230	0.071018	0.063314	0.060831	0.061364	0.058510	0.060498	0.061203	0.082491	0.061150	0.057182	0.072373	0.056006	0.062460	0.071019	0.062767	0.060402	0.076375	0.067205	0.062243	0.060576	0.068735	0.061869	0.064282	0.065694	0.063120	0.070670	0.073721	0.062010	0.059626	0.065332	0.057456	0.061207	0.062135	0.061722	0.071243	0.062108	0.058506	0.068676	0.061975	0.068634	0.065522	0.060006	0.062619	0.059286	0.061223	0.066777	0.059822	0.065438	0.061490	0.061056	0.061507	0.062338	0.062267	0.062307	0.060582	0.061925	0.070887	0.063366	0.058515	0.069315	0.067109	0.059316	0.064147	0.058137	0.058848	0.061194	0.061754	0.062910	0.066424	0.062678	0.069702	0.063330	0.057035	0.061964	0.062109	0.062543	0.064115	0.066791	0.063753	0.061503	0.057729	0.057406	0.066007	0.060501	0.057530	0.061018	0.059594	0.064322	0.058941	0.063614	0.059939	0.065101	0.066840	0.066618	0.061908	0.063066	0.061524	0.061065	0.072459	0.056620	0.069549	0.061593	0.062923	0.060701	0.078852	0.061899	0.057856	0.059078	0.061321	0.061017	0.060592	0.063405	0.060831	0.057277	0.059857	0.078526	0.062006	0.061656	0.060749	0.063050	0.063248	0.061762	0.062428	0.066498	0.062145	0.062205	0.072538	0.061892	0.060231	0.055967	0.059233	0.063074	0.061451	0.061076	0.061639	0.061971	0.061314	0.076017	0.061033	0.063053	0.082352	0.062337	0.057897	0.057223	0.060136	0.056053	0.061950	0.075049	0.061204	0.060467
0.054154	0.049555	0.051352	0.050544	0.052659	0.058600	0.056264	0.052355	0.052314	0.048458	0.049709	0.051473	0.052810	0.051307	0.052452	0.052636	0.047748	0.069155	0.051187	0.051188	0.052098	0.052335	0.048276	0.053480	0.053128	0.052892	0.051112	0.053413	0.050895	0.051353	0.051958	0.050123	0.052329	0.052070	0.052044	0.051261	0.052721	0.049676	0.052512	0.065555	0.052781	0.053020	0.065964	0.053437	0.049687	0.054413	0.053608	0.053701	0.051117	0.061792	0.052607	0.054271	0.067098	0.059113	0.052807	0.052782	0.045299	0.051089	0.049681	0.058610	0.063254	0.052510	0.054810	0.061052	0.054601	0.059328	0.052975	0.052375	0.051890	0.054190	0.053568	0.066256	0.052835	0.053057	0.058106	0.057173	0.053070	0.054996	0.065172	0.064865	0.052977	0.068318	0.056927	0.051103	0.049748	0.049481	0.063249	0.049135	0.058732	0.063910	0.049095	0.050614	0.052651	0.054279	0.055858	0.052718	0.053146	0.060333	0.053691	0.056290	0.055089	0.058186	0.042091	0.054063	0.048323	0.052025	0.053513	0.056426	0.050402	0.052321	0.052475	0.053044	0.053289	0.052717	0.047674	0.057671	0.045668	0.069883	0.056590	0.060550	0.054493	0.052746	0.050936	0.051795	0.051869	0.052694	0.069060	0.052086	0.049067	0.063648	0.048365	0.053774	0.058303	0.054249	0.051961	0.062851	0.057401	0.053702	0.052170	0.059802	0.053366	0.053387	0.056084	0.054291	0.059153	0.059970	0.052804	0.047037	0.056470	0.050166	0.053749	0.053381	0.053301	0.060160	0.053596	0.049729	0.058040	0.053490	0.057706	0.056265	0.050544	0.054212	0.050431	0.052810	0.054897	0.051967	0.056239	0.052786	0.051953	0.053374	0.053592	0.053665	0.053488	0.051901	0.053124	0.052677	0.054640	0.049980	0.055842	0.057721	0.050743	0.055697	0.049692	0.049211	0.052231	0.053513	0.053436	0.056758	0.054318	0.060733	0.054757	0.046842	0.053275	0.053784	0.054834	0.057122	0.057132	0.055658	0.052821	0.049456	0.048385	0.056603	0.052461	0.047282	0.052527	0.050869	0.054892	0.050194	0.054124	0.051377	0.055477	0.056594	0.057204	0.053433	0.055353	0.052873	0.052586	0.064836	0.045118	0.059862	0.053147	0.054224	0.052280	0.060906	0.054362	0.049919	0.048461	0.052419	0.052176	0.052423	0.055587	0.052489	0.049212	0.051509	0.069794	0.053371	0.053129	0.052305	0.054544	0.054477	0.053479	0.053818	0.059157	0.053672	0.054054	0.064010	0.053039	0.052270	0.047304	0.051287	0.057109	0.053085	0.052495	0.053016	0.053749	0.052239	0.069654	0.053487	0.054858	0.071130	0.053516	0.050246	0.048452	0.051094	0.047172	0.053365	0.066419	0.052931	0.051972
0.032766	0.031682	0.038864	0.039000	0.033056	0.029424	0.032031	0.035437	0.033097	0.031141	0.036820	0.037385	0.033174	0.033051	0.033815	0.032433	0.030904	0.026559	0.037083	0.038795	0.035257	0.033900	0.041704	0.032963	0.033085	0.033157	0.034514	0.032804	0.033252	0.033311	0.034065	0.032519	0.034833	0.034174	0.037297	0.033865	0.033692	0.035376	0.033169	0.028459	0.033500	0.033193	0.028596	0.033293	0.031280	0.030679	0.033051	0.033057	0.033560	0.028610	0.033559	0.030085	0.027724	0.029214	0.032966	0.033307	0.032193	0.033524	0.035596	0.030629	0.029058	0.033742	0.031665	0.029996	0.032166	0.025654	0.033044	0.031748	0.031772	0.029103	0.032244	0.025086	0.032895	0.033236	0.027755	0.027949	0.032993	0.031757	0.027074	0.027665	0.033239	0.027808	0.029443	0.031002	0.027175	0.033247	0.028693	0.030791	0.029959	0.024975	0.032231	0.033033	0.032629	0.033014	0.031959	0.033703	0.036011	0.027994	0.032991	0.031539	0.032055	0.030607	0.033943	0.031266	0.042339	0.032368	0.032533	0.030759	0.033930	0.033033	0.033205	0.033242	0.033019	0.033486	0.030428	0.029855	0.030725	0.026850	0.031524	0.029505	0.032442	0.032395	0.032437	0.033750	0.033838	0.033635	0.026170	0.033220	0.032423	0.028049	0.032826	0.032500	0.028296	0.031167	0.033258	0.027533	0.028109	0.032805	0.033225	0.029735	0.032956	0.033206	0.031264	0.031871	0.027951	0.030463	0.033458	0.027059	0.030733	0.030639	0.037036	0.033421	0.032953	0.028316	0.033470	0.031978	0.028030	0.033144	0.029423	0.030913	0.033308	0.032397	0.034669	0.035053	0.031893	0.036744	0.031402	0.035111	0.035637	0.032651	0.032964	0.033412	0.032091	0.033349	0.032796	0.029421	0.032809	0.032005	0.026365	0.030982	0.032737	0.032941	0.031919	0.029577	0.033435	0.031239	0.032102	0.031083	0.032710	0.031468	0.032448	0.040169	0.032946	0.030638	0.030045	0.030491	0.031100	0.031146	0.033120	0.031423	0.030668	0.031586	0.036960	0.040193	0.033782	0.031111	0.031935	0.032115	0.033096	0.031721	0.031680	0.030018	0.031430	0.032918	0.031771	0.033353	0.033194	0.028514	0.031391	0.030292	0.033022	0.032626	0.033615	0.025029	0.036485	0.032662	0.027629	0.031888	0.031913	0.032662	0.030181	0.033397	0.033146	0.033175	0.026496	0.033110	0.034054	0.034973	0.031199	0.032281	0.033527	0.032382	0.029143	0.032779	0.032554	0.028596	0.033175	0.034025	0.029813	0.037158	0.030571	0.034671	0.033290	0.033144	0.032961	0.032195	0.026534	0.032098	0.032388	0.027673	0.032864	0.041447	0.037127	0.034011	0.039850	0.032904	0.029039	0.034128	0.036629
0.047867	0.056384	0.047854	0.049254	0.048799	0.044960	0.047369	0.048769	0.052808	0.055861	0.050542	0.049031	0.048947	0.049870	0.049147	0.049000	0.058495	0.041363	0.048958	0.048865	0.048795	0.048806	0.049565	0.048278	0.048615	0.048758	0.049332	0.048556	0.051507	0.050307	0.049412	0.050955	0.049363	0.049009	0.048454	0.050119	0.048720	0.051591	0.049586	0.043168	0.048662	0.048721	0.043707	0.048164	0.049948	0.048321	0.048123	0.047595	0.049818	0.043897	0.048447	0.049076	0.042649	0.044506	0.048908	0.048679	0.059987	0.049084	0.049628	0.045389	0.044442	0.048714	0.047461	0.044992	0.046717	0.046127	0.048735	0.051753	0.051129	0.046592	0.048187	0.041812	0.049246	0.048275	0.045981	0.049251	0.048659	0.047981	0.043055	0.042154	0.048752	0.042663	0.048548	0.049636	0.052431	0.052200	0.044391	0.051439	0.045054	0.041953	0.051445	0.052257	0.049118	0.047592	0.046216	0.049342	0.046605	0.044500	0.047761	0.047039	0.046673	0.045432	0.057632	0.048812	0.050403	0.052579	0.050324	0.047532	0.049117	0.051066	0.049224	0.048656	0.048322	0.052559	0.058647	0.045564	0.060634	0.042670	0.046486	0.044924	0.047692	0.049085	0.049271	0.049932	0.049055	0.048631	0.039934	0.049062	0.053796	0.044152	0.052658	0.048519	0.043752	0.048054	0.048842	0.043036	0.045645	0.048299	0.049307	0.044813	0.048469	0.047707	0.046078	0.048531	0.043353	0.044416	0.048222	0.055410	0.046979	0.050084	0.047609	0.048090	0.048596	0.044053	0.048119	0.052115	0.044569	0.048374	0.044897	0.046545	0.049592	0.047519	0.052214	0.049163	0.046770	0.052229	0.046741	0.048306	0.047268	0.048436	0.047661	0.047888	0.047590	0.049272	0.048616	0.047777	0.047339	0.051428	0.046253	0.046102	0.049984	0.046851	0.051733	0.053166	0.048748	0.048228	0.048665	0.045730	0.047519	0.044457	0.047558	0.050229	0.048493	0.048624	0.048633	0.047543	0.045868	0.048637	0.048789	0.052274	0.055499	0.046098	0.048440	0.049617	0.048764	0.050240	0.046857	0.056956	0.048172	0.049330	0.046567	0.046452	0.046207	0.048329	0.047743	0.048652	0.048716	0.043772	0.053428	0.045055	0.048516	0.047805	0.049302	0.044789	0.046399	0.055508	0.054635	0.049497	0.050779	0.049232	0.047522	0.049057	0.055613	0.050652	0.042887	0.048114	0.048387	0.048982	0.048302	0.047354	0.048083	0.048274	0.046960	0.048147	0.048267	0.044077	0.048658	0.049200	0.057117	0.049172	0.047399	0.048369	0.048990	0.048735	0.048259	0.049928	0.043331	0.049143	0.049037	0.041409	0.048168	0.048841	0.051021	0.049933	0.052056	0.048419	0.042673	0.048444	0.048819
0.072667	0.092172	0.071651	0.074210	0.074413	0.068551	0.071854	0.073434	0.076677	0.098338	0.077390	0.074415	0.073214	0.077068	0.074293	0.074786	0.097469	0.059716	0.073890	0.073136	0.073625	0.074141	0.074370	0.072907	0.073047	0.074309	0.073744	0.073500	0.081358	0.078634	0.075276	0.078786	0.074068	0.073901	0.072965	0.077666	0.073645	0.075027	0.076276	0.066200	0.073441	0.074148	0.066561	0.072784	0.073762	0.073397	0.072787	0.072102	0.076841	0.068406	0.073554	0.076044	0.064364	0.068098	0.075169	0.074011	0.086395	0.074740	0.074953	0.069174	0.066843	0.073908	0.071701	0.068911	0.070361	0.073060	0.073899	0.076364	0.078465	0.072927	0.072597	0.063860	0.074043	0.073306	0.071451	0.077620	0.073910	0.073652	0.064932	0.063628	0.073953	0.064993	0.072729	0.078478	0.098868	0.087224	0.067060	0.086256	0.069273	0.064736	0.076851	0.081476	0.074636	0.073057	0.071690	0.074136	0.069507	0.068455	0.072465	0.070892	0.070480	0.069582	0.107664	0.075283	0.074951	0.074018	0.074207	0.072316	0.077506	0.077375	0.074133	0.073907	0.073541	0.076571	0.101524	0.069456	0.103911	0.064426	0.070569	0.068088	0.072285	0.074562	0.078041	0.075803	0.073202	0.073944	0.062249	0.076868	0.076175	0.067064	0.082054	0.073982	0.067579	0.072489	0.073775	0.066552	0.070961	0.073428	0.075057	0.068387	0.073652	0.074193	0.069909	0.073304	0.067657	0.067550	0.073775	0.103300	0.072742	0.082004	0.069965	0.072729	0.073454	0.066540	0.073112	0.088968	0.069133	0.073073	0.067723	0.071057	0.074428	0.072019	0.074876	0.072945	0.071892	0.070104	0.071158	0.072620	0.070397	0.072833	0.072499	0.072270	0.072444	0.074819	0.073653	0.077638	0.071585	0.078833	0.076188	0.070091	0.075966	0.070471	0.083923	0.092741	0.074121	0.073737	0.073103	0.069357	0.072141	0.066209	0.072078	0.079473	0.073285	0.073976	0.074547	0.070866	0.069824	0.073658	0.074296	0.078221	0.084183	0.070186	0.073473	0.078481	0.073881	0.076542	0.071083	0.088320	0.073365	0.075044	0.070730	0.071066	0.070226	0.073328	0.072071	0.073456	0.073319	0.065225	0.095360	0.068298	0.073520	0.072521	0.074373	0.073001	0.069739	0.088418	0.105772	0.076804	0.082550	0.075688	0.071537	0.073686	0.089245	0.079935	0.064831	0.072801	0.072850	0.073593	0.074350	0.071261	0.072593	0.073123	0.071716	0.072622	0.072539	0.066950	0.073802	0.074081	0.105823	0.073287	0.072836	0.072909	0.074547	0.074061	0.072744	0.077408	0.064403	0.075386	0.072730	0.062819	0.072949	0.072843	0.077681	0.077558	0.084591	0.073176	0.065518	0.073164	0.073349
