0.493068691	0.293832656	0.493068691	0.293832656	0.027172461	0.008708842	0.326921895	0.164840715	0.326921895	0.493068691	1.000000000	0.019506570	0.293832656	0.020796234	0.190460130	0.243116734	0.205740661	0.119873250	0.266368216	0.223130160	0.144208996	0.190460130	0.127256211	0.153995993	0.029143193	0.420620026	0.205740661	0.293832656	0.367879441	0.223130160	0.176921206	0.493068691	0.223130160	0.016694493	0.027172461	0.493068691	0.493068691	0.049787068	0.493068691
0.019506570	0.020796234	0.019506570	0.017214225	0.007454186	0.003493489	0.021481292	0.015712292	0.021481292	0.019506570	0.019506570	1.000000000	0.017214225	0.008264124	0.015712292	0.018315639	0.016194143	0.012792465	0.017754276	0.015712292	0.013165875	0.016694493	0.013165875	0.014369596	0.008264124	0.018899365	0.016194143	0.017214225	0.018315639	0.017754276	0.016194143	0.019506570	0.018899365	0.006254552	0.007454186	0.019506570	0.019506570	0.010228517	0.020796234
0.293832656	0.205740661	0.293832656	0.205740661	0.023714766	0.008708842	0.266368216	0.127256211	0.223130160	0.367879441	0.293832656	0.017214225	1.000000000	0.020796234	0.164840715	0.176921206	0.153995993	0.095827279	0.190460130	0.164840715	0.127256211	0.326921895	0.101136130	0.135335283	0.027172461	0.266368216	0.176921206	0.205740661	0.243116734	0.164840715	0.135335283	0.293832656	0.190460130	0.014800788	0.027172461	0.293832656	0.367879441	0.042329220	0.293832656
0.022195037	0.022195037	0.020796234	0.019506570	0.011422891	0.006102727	0.024524093	0.022938990	0.022938990	0.020796234	0.020796234	0.008264124	0.020796234	1.000000000	0.016694493	0.019506570	0.018315639	0.014369596	0.017754276	0.018899365	0.018899365	0.018899365	0.026250902	0.017214225	0.009688562	0.020138440	0.017214225	0.018315639	0.019506570	0.017754276	0.015248104	0.022195037	0.022938990	0.005955290	0.010805580	0.020796234	0.022195037	0.014369596	0.020796234
0.190460130	0.144208996	0.190460130	0.144208996	0.021481292	0.008942049	0.153995993	0.095827279	0.153995993	0.223130160	0.190460130	0.015712292	0.164840715	0.016694493	1.000000000	0.127256211	0.113103780	0.074416602	0.135335283	0.119873250	0.086337630	0.119873250	0.078119954	0.326921895	0.022938990	0.176921206	0.606530660	0.144208996	0.164840715	0.119873250	0.101136130	0.190460130	0.119873250	0.013552793	0.022938990	0.190460130	0.190460130	0.044046957	0.190460130
0.243116734	0.176921206	0.243116734	0.176921206	0.022195037	0.008708842	0.190460130	0.113103780	0.190460130	0.243116734	0.243116734	0.018315639	0.176921206	0.019506570	0.127256211	1.000000000	0.135335283	0.095827279	0.164840715	0.144208996	0.101136130	0.127256211	0.101136130	0.106877926	0.022195037	0.223130160	0.135335283	0.176921206	0.205740661	0.144208996	0.135335283	0.293832656	0.144208996	0.013165875	0.023714766	0.243116734	0.243116734	0.042329220	0.243116734
0.205740661	0.176921206	0.205740661	0.153995993	0.025368815	0.009182867	0.164840715	0.101136130	0.190460130	0.205740661	0.205740661	0.016194143	0.153995993	0.018315639	0.113103780	0.135335283	1.000000000	0.078119954	0.144208996	0.127256211	0.101136130	0.113103780	0.101136130	0.095827279	0.020796234	0.190460130	0.119873250	0.205740661	0.243116734	0.127256211	0.106877926	0.205740661	0.127256211	0.014800788	0.031301113	0.205740661	0.205740661	0.042329220	0.205740661
0.119873250	0.095827279	0.119873250	0.106877926	0.020796234	0.007085198	0.101136130	0.067705870	0.101136130	0.119873250	0.119873250	0.012792465	0.095827279	0.014369596	0.074416602	0.095827279	0.078119954	1.000000000	0.090907228	0.090907228	0.067705870	0.074416602	0.067705870	0.064659982	0.018315639	0.127256211	0.078119954	0.106877926	0.106877926	0.082084999	0.078119954	0.119873250	0.082084999	0.012431991	0.027172461	0.135335283	0.119873250	0.036275061	0.119873250
0.266368216	0.190460130	0.266368216	0.190460130	0.022938990	0.008052076	0.205740661	0.119873250	0.205740661	0.266368216	0.266368216	0.017754276	0.190460130	0.017754276	0.135335283	0.164840715	0.144208996	0.090907228	1.000000000	0.153995993	0.106877926	0.135335283	0.095827279	0.113103780	0.022938990	0.243116734	0.144208996	0.190460130	0.223130160	0.153995993	0.127256211	0.266368216	0.153995993	0.014369596	0.022938990	0.266368216	0.266368216	0.040698578	0.266368216
0.223130160	0.164840715	0.223130160	0.164840715	0.022938990	0.007647342	0.176921206	0.106877926	0.176921206	0.223130160	0.223130160	0.015712292	0.164840715	0.018899365	0.119873250	0.144208996	0.127256211	0.090907228	0.153995993	1.000000000	0.095827279	0.119873250	0.095827279	0.101136130	0.021481292	0.205740661	0.127256211	0.164840715	0.190460130	0.135335283	0.113103780	0.223130160	0.135335283	0.013552793	0.024524093	0.223130160	0.223130160	0.040698578	0.223130160
0.144208996	0.113103780	0.144208996	0.127256211	0.024524093	0.007266875	0.135335283	0.078119954	0.119873250	0.144208996	0.144208996	0.013165875	0.127256211	0.018899365	0.086337630	0.101136130	0.101136130	0.067705870	0.106877926	0.095827279	1.000000000	0.095827279	0.078119954	0.090907228	0.024524093	0.135335283	0.090907228	0.113103780	0.127256211	0.106877926	0.082084999	0.144208996	0.135335283	0.012083910	0.024524093	0.144208996	0.144208996	0.037676480	0.144208996
0.190460130	0.144208996	0.190460130	0.144208996	0.022938990	0.007647342	0.176921206	0.095827279	0.153995993	0.223130160	0.190460130	0.016694493	0.326921895	0.018899365	0.119873250	0.127256211	0.113103780	0.074416602	0.135335283	0.119873250	0.095827279	1.000000000	0.078119954	0.101136130	0.022938990	0.176921206	0.127256211	0.144208996	0.164840715	0.176921206	0.101136130	0.190460130	0.135335283	0.013552793	0.024524093	0.190460130	0.223130160	0.037676480	0.190460130
0.127256211	0.101136130	0.127256211	0.113103780	0.028135752	0.010512221	0.106877926	0.106877926	0.106877926	0.127256211	0.127256211	0.013165875	0.101136130	0.026250902	0.078119954	0.101136130	0.101136130	0.067705870	0.095827279	0.095827279	0.078119954	0.078119954	1.000000000	0.067705870	0.020138440	0.135335283	0.082084999	0.101136130	0.144208996	0.086337630	0.082084999	0.144208996	0.086337630	0.010805580	0.024524093	0.127256211	0.127256211	0.044046957	0.127256211
0.153995993	0.119873250	0.153995993	0.119873250	0.019506570	0.008264124	0.127256211	0.082084999	0.127256211	0.176921206	0.153995993	0.014369596	0.135335283	0.017214225	0.326921895	0.106877926	0.095827279	0.064659982	0.113103780	0.101136130	0.090907228	0.101136130	0.067705870	1.000000000	0.020796234	0.144208996	0.367879441	0.119873250	0.135335283	0.113103780	0.086337630	0.153995993	0.101136130	0.012431991	0.020796234	0.153995993	0.153995993	0.039149393	0.153995993
0.027172461	0.025368815	0.029143193	0.025368815	0.014369596	0.005278865	0.024524093	0.024524093	0.024524093	0.029143193	0.029143193	0.008264124	0.027172461	0.009688562	0.022938990	0.022195037	0.020796234	0.018315639	0.022938990	0.021481292	0.024524093	0.022938990	0.020138440	0.020796234	1.000000000	0.026250902	0.023714766	0.025368815	0.025368815	0.021481292	0.019506570	0.027172461	0.028135752	0.007266875	0.009688562	0.027172461	0.029143193	0.016194143	0.027172461
0.420620026	0.266368216	0.420620026	0.266368216	0.026250902	0.008942049	0.293832656	0.153995993	0.293832656	0.420620026	0.420620026	0.018899365	0.266368216	0.020138440	0.176921206	0.223130160	0.190460130	0.127256211	0.243116734	0.205740661	0.135335283	0.176921206	0.135335283	0.144208996	0.026250902	1.000000000	0.190460130	0.266368216	0.326921895	0.205740661	0.190460130	0.420620026	0.205740661	0.015248104	0.026250902	0.420620026	0.420620026	0.051920587	0.420620026
0.205740661	0.153995993	0.205740661	0.153995993	0.022195037	0.009182867	0.164840715	0.101136130	0.164840715	0.243116734	0.205740661	0.016194143	0.176921206	0.017214225	0.606530660	0.135335283	0.119873250	0.078119954	0.144208996	0.127256211	0.090907228	0.127256211	0.082084999	0.367879441	0.023714766	0.190460130	1.000000000	0.153995993	0.176921206	0.127256211	0.106877926	0.205740661	0.127256211	0.013953821	0.023714766	0.205740661	0.205740661	0.045857936	0.205740661
0.293832656	0.243116734	0.293832656	0.205740661	0.025368815	0.010228517	0.223130160	0.127256211	0.266368216	0.293832656	0.293832656	0.017214225	0.205740661	0.018315639	0.144208996	0.176921206	0.205740661	0.106877926	0.190460130	0.164840715	0.113103780	0.144208996	0.101136130	0.119873250	0.025368815	0.266368216	0.153995993	1.000000000	0.243116734	0.164840715	0.135335283	0.293832656	0.164840715	0.013953821	0.025368815	0.293832656	0.293832656	0.042329220	0.293832656
0.367879441	0.243116734	0.367879441	0.243116734	0.029143193	0.008264124	0.266368216	0.144208996	0.266368216	0.367879441	0.367879441	0.018315639	0.243116734	0.019506570	0.164840715	0.205740661	0.243116734	0.106877926	0.223130160	0.190460130	0.127256211	0.164840715	0.144208996	0.135335283	0.025368815	0.326921895	0.176921206	0.243116734	1.000000000	0.190460130	0.153995993	0.367879441	0.190460130	0.014800788	0.029143193	0.367879441	0.367879441	0.054178239	0.367879441
0.223130160	0.164840715	0.223130160	0.164840715	0.021481292	0.007266875	0.176921206	0.106877926	0.176921206	0.223130160	0.223130160	0.017754276	0.164840715	0.017754276	0.119873250	0.144208996	0.127256211	0.082084999	0.153995993	0.135335283	0.106877926	0.176921206	0.086337630	0.113103780	0.021481292	0.205740661	0.127256211	0.164840715	0.190460130	1.000000000	0.113103780	0.223130160	0.135335283	0.013552793	0.021481292	0.223130160	0.223130160	0.040698578	0.223130160
0.176921206	0.135335283	0.176921206	0.135335283	0.020796234	0.007454186	0.144208996	0.090907228	0.144208996	0.176921206	0.176921206	0.016194143	0.135335283	0.015248104	0.101136130	0.135335283	0.106877926	0.078119954	0.127256211	0.113103780	0.082084999	0.101136130	0.082084999	0.086337630	0.019506570	0.190460130	0.106877926	0.135335283	0.153995993	0.113103780	1.000000000	0.176921206	0.113103780	0.012431991	0.019506570	0.176921206	0.176921206	0.033669429	0.176921206
0.493068691	0.293832656	0.493068691	0.293832656	0.027172461	0.009182867	0.326921895	0.164840715	0.326921895	0.493068691	0.493068691	0.019506570	0.293832656	0.022195037	0.190460130	0.293832656	0.205740661	0.119873250	0.266368216	0.223130160	0.144208996	0.190460130	0.144208996	0.153995993	0.027172461	0.420620026	0.205740661	0.293832656	0.367879441	0.223130160	0.176921206	1.000000000	0.223130160	0.015712292	0.027172461	0.493068691	0.493068691	0.049787068	0.493068691
0.223130160	0.326921895	0.266368216	0.164840715	0.030197383	0.008052076	0.367879441	0.106877926	0.293832656	0.223130160	0.223130160	0.018899365	0.190460130	0.022938990	0.119873250	0.144208996	0.127256211	0.082084999	0.153995993	0.135335283	0.135335283	0.135335283	0.086337630	0.101136130	0.028135752	0.205740661	0.127256211	0.164840715	0.190460130	0.135335283	0.113103780	0.223130160	1.000000000	0.013552793	0.026250902	0.223130160	0.223130160	0.037676480	0.223130160
0.015712292	0.013953821	0.015712292	0.013953821	0.006254552	0.004086771	0.014369596	0.012792465	0.014369596	0.016694493	0.016694493	0.006254552	0.014800788	0.005955290	0.013552793	0.013165875	0.014800788	0.012431991	0.014369596	0.013552793	0.012083910	0.013552793	0.010805580	0.012431991	0.007266875	0.015248104	0.013953821	0.013953821	0.014800788	0.013552793	0.012431991	0.015712292	0.013552793	1.000000000	0.008942049	0.016694493	0.015712292	0.008942049	0.015712292
0.027172461	0.023714766	0.027172461	0.029143193	0.014369596	0.008708842	0.026250902	0.018899365	0.024524093	0.027172461	0.027172461	0.007454186	0.027172461	0.010805580	0.022938990	0.023714766	0.031301113	0.027172461	0.022938990	0.024524093	0.024524093	0.024524093	0.024524093	0.020796234	0.009688562	0.026250902	0.023714766	0.025368815	0.029143193	0.021481292	0.019506570	0.027172461	0.026250902	0.008942049	1.000000000	0.027172461	0.029143193	0.023714766	0.027172461
0.493068691	0.293832656	0.493068691	0.293832656	0.027172461	0.008708842	0.326921895	0.164840715	0.326921895	0.493068691	0.493068691	0.019506570	0.293832656	0.020796234	0.190460130	0.243116734	0.205740661	0.135335283	0.266368216	0.223130160	0.144208996	0.190460130	0.127256211	0.153995993	0.027172461	0.420620026	0.205740661	0.293832656	0.367879441	0.223130160	0.176921206	0.493068691	0.223130160	0.016694493	0.027172461	1.000000000	0.493068691	0.049787068	0.493068691
0.493068691	0.293832656	0.493068691	0.293832656	0.027172461	0.009182867	0.326921895	0.164840715	0.326921895	0.493068691	0.493068691	0.019506570	0.367879441	0.022195037	0.190460130	0.243116734	0.205740661	0.119873250	0.266368216	0.223130160	0.144208996	0.223130160	0.127256211	0.153995993	0.029143193	0.420620026	0.205740661	0.293832656	0.367879441	0.223130160	0.176921206	0.493068691	0.223130160	0.015712292	0.029143193	0.493068691	1.000000000	0.049787068	0.493068691
0.049787068	0.042329220	0.049787068	0.045857936	0.018315639	0.008708842	0.044046957	0.037676480	0.044046957	0.049787068	0.049787068	0.010228517	0.042329220	0.014369596	0.044046957	0.042329220	0.042329220	0.036275061	0.040698578	0.040698578	0.037676480	0.037676480	0.044046957	0.039149393	0.016194143	0.051920587	0.045857936	0.042329220	0.054178239	0.040698578	0.033669429	0.049787068	0.037676480	0.008942049	0.023714766	0.049787068	0.049787068	1.000000000	0.049787068
0.493068691	0.293832656	0.493068691	0.293832656	0.027172461	0.008708842	0.326921895	0.164840715	0.326921895	0.493068691	0.493068691	0.020796234	0.293832656	0.020796234	0.190460130	0.243116734	0.205740661	0.119873250	0.266368216	0.223130160	0.144208996	0.190460130	0.127256211	0.153995993	0.027172461	0.420620026	0.205740661	0.293832656	0.367879441	0.223130160	0.176921206	0.493068691	0.223130160	0.015712292	0.027172461	0.493068691	0.493068691	0.049787068	1.000000000
